2024-08-09T13:29:05Z - CPU: 80, MEM: 15251, TEMP: 55, POWER: 73
2024-08-09T14:06:21Z - CPU: 93, MEM: 31945, TEMP: 69, POWER: 77
2024-08-09T14:06:22Z - CPU: 34, MEM: 9614, TEMP: 35, POWER: 48
2024-08-09T14:06:23Z - CPU: 73, MEM: 25015, TEMP: 54, POWER: 99
2024-08-09T14:06:24Z - CPU: 40, MEM: 16432, TEMP: 47, POWER: 92
2024-08-09T14:06:25Z - CPU: 24, MEM: 965, TEMP: 59, POWER: 50
2024-08-09T14:06:26Z - CPU: 57, MEM: 3216, TEMP: 77, POWER: 72
2024-08-09T14:06:27Z - CPU: 85, MEM: 30131, TEMP: 63, POWER: 87
2024-08-09T14:06:28Z - CPU: 66, MEM: 15181, TEMP: 44, POWER: 87
2024-08-09T14:06:29Z - CPU: 82, MEM: 31910, TEMP: 85, POWER: 74
2024-08-09T14:06:30Z - CPU: 12, MEM: 11949, TEMP: 56, POWER: 74
2024-08-09T14:06:31Z - CPU: 69, MEM: 21157, TEMP: 43, POWER: 43
2024-08-09T14:06:32Z - CPU: 60, MEM: 1307, TEMP: 39, POWER: 93
2024-08-09T14:06:33Z - CPU: 95, MEM: 31003, TEMP: 73, POWER: 45
2024-08-09T14:06:34Z - CPU: 17, MEM: 13219, TEMP: 84, POWER: 113
2024-08-09T14:06:35Z - CPU: 18, MEM: 7000, TEMP: 82, POWER: 42
2024-08-09T14:06:36Z - CPU: 28, MEM: 12408, TEMP: 76, POWER: 105
2024-08-09T14:06:37Z - CPU: 89, MEM: 1839, TEMP: 55, POWER: 87
2024-08-09T14:06:38Z - CPU: 67, MEM: 11631, TEMP: 40, POWER: 119
2024-08-09T14:06:39Z - CPU: 17, MEM: 4314, TEMP: 80, POWER: 52
2024-08-09T14:06:40Z - CPU: 55, MEM: 25217, TEMP: 49, POWER: 98
2024-08-09T14:06:41Z - CPU: 19, MEM: 25266, TEMP: 45, POWER: 73
2024-08-09T14:06:42Z - CPU: 15, MEM: 26701, TEMP: 74, POWER: 42
2024-08-09T14:06:43Z - CPU: 88, MEM: 25208, TEMP: 81, POWER: 60
2024-08-09T14:06:44Z - CPU: 33, MEM: 8851, TEMP: 35, POWER: 100
2024-08-09T14:06:45Z - CPU: 32, MEM: 2190, TEMP: 75, POWER: 108
2024-08-09T14:06:46Z - CPU: 88, MEM: 15034, TEMP: 36, POWER: 115
2024-08-09T14:06:47Z - CPU: 65, MEM: 989, TEMP: 40, POWER: 48
2024-08-09T14:06:48Z - CPU: 39, MEM: 10828, TEMP: 62, POWER: 45
2024-08-09T14:06:49Z - CPU: 95, MEM: 10994, TEMP: 64, POWER: 100
2024-08-09T14:06:50Z - CPU: 33, MEM: 21876, TEMP: 71, POWER: 108
2024-08-09T14:06:51Z - CPU: 10, MEM: 24186, TEMP: 59, POWER: 113
2024-08-09T14:06:52Z - CPU: 34, MEM: 13703, TEMP: 75, POWER: 106
2024-08-09T14:06:53Z - CPU: 27, MEM: 23850, TEMP: 50, POWER: 78
2024-08-09T14:06:54Z - CPU: 59, MEM: 4984, TEMP: 42, POWER: 99
2024-08-09T14:06:55Z - CPU: 40, MEM: 24249, TEMP: 81, POWER: 58
2024-08-09T14:06:56Z - CPU: 62, MEM: 21090, TEMP: 88, POWER: 116
2024-08-09T14:06:57Z - CPU: 12, MEM: 8260, TEMP: 49, POWER: 58
2024-08-09T14:06:58Z - CPU: 68, MEM: 18946, TEMP: 38, POWER: 69
2024-08-09T14:06:59Z - CPU: 55, MEM: 1736, TEMP: 60, POWER: 106
2024-08-09T14:07:00Z - CPU: 74, MEM: 12602, TEMP: 43, POWER: 115
2024-08-09T14:07:01Z - CPU: 54, MEM: 20907, TEMP: 73, POWER: 94
2024-08-09T14:07:02Z - CPU: 78, MEM: 6288, TEMP: 51, POWER: 66
2024-08-09T14:07:03Z - CPU: 29, MEM: 23860, TEMP: 72, POWER: 115
2024-08-09T14:07:04Z - CPU: 90, MEM: 29869, TEMP: 68, POWER: 68
2024-08-09T14:07:05Z - CPU: 96, MEM: 29966, TEMP: 71, POWER: 69
2024-08-09T14:07:06Z - CPU: 62, MEM: 14558, TEMP: 54, POWER: 66
2024-08-09T14:07:07Z - CPU: 82, MEM: 14025, TEMP: 54, POWER: 76
2024-08-09T14:07:08Z - CPU: 50, MEM: 1973, TEMP: 63, POWER: 111
2024-08-09T14:07:09Z - CPU: 84, MEM: 1113, TEMP: 49, POWER: 83
2024-08-09T14:07:10Z - CPU: 100, MEM: 20202, TEMP: 61, POWER: 81
2024-08-09T14:07:11Z - CPU: 92, MEM: 1685, TEMP: 55, POWER: 93
2024-08-09T14:07:12Z - CPU: 37, MEM: 20243, TEMP: 83, POWER: 62
2024-08-09T14:07:13Z - CPU: 79, MEM: 16313, TEMP: 37, POWER: 42
2024-08-09T14:07:14Z - CPU: 55, MEM: 14576, TEMP: 82, POWER: 47
2024-08-09T14:07:15Z - CPU: 33, MEM: 11749, TEMP: 76, POWER: 40
2024-08-09T14:07:16Z - CPU: 64, MEM: 13954, TEMP: 49, POWER: 56
2024-08-09T14:07:17Z - CPU: 57, MEM: 955, TEMP: 42, POWER: 114
2024-08-09T14:07:18Z - CPU: 92, MEM: 24430, TEMP: 45, POWER: 72
2024-08-09T14:07:19Z - CPU: 95, MEM: 19526, TEMP: 48, POWER: 100
2024-08-09T14:07:20Z - CPU: 11, MEM: 17278, TEMP: 73, POWER: 82
2024-08-09T14:07:21Z - CPU: 84, MEM: 31406, TEMP: 73, POWER: 79
2024-08-09T14:07:22Z - CPU: 34, MEM: 1312, TEMP: 68, POWER: 52
2024-08-09T14:07:23Z - CPU: 84, MEM: 3972, TEMP: 38, POWER: 88
2024-08-09T14:07:24Z - CPU: 51, MEM: 997, TEMP: 68, POWER: 82
2024-08-09T14:07:25Z - CPU: 79, MEM: 10716, TEMP: 33, POWER: 108
2024-08-09T14:07:26Z - CPU: 36, MEM: 5892, TEMP: 57, POWER: 93
2024-08-09T14:07:27Z - CPU: 34, MEM: 941, TEMP: 84, POWER: 112
2024-08-09T14:07:28Z - CPU: 52, MEM: 22485, TEMP: 74, POWER: 107
2024-08-09T14:07:29Z - CPU: 52, MEM: 1108, TEMP: 44, POWER: 119
2024-08-09T14:07:30Z - CPU: 92, MEM: 31830, TEMP: 43, POWER: 52
2024-08-09T14:07:31Z - CPU: 55, MEM: 25358, TEMP: 33, POWER: 98
2024-08-09T14:07:32Z - CPU: 65, MEM: 16809, TEMP: 58, POWER: 58
2024-08-09T14:07:33Z - CPU: 34, MEM: 22913, TEMP: 65, POWER: 111
2024-08-09T14:07:34Z - CPU: 43, MEM: 26260, TEMP: 60, POWER: 94
2024-08-09T14:07:35Z - CPU: 18, MEM: 26164, TEMP: 76, POWER: 48
2024-08-09T14:07:36Z - CPU: 41, MEM: 13824, TEMP: 72, POWER: 71
2024-08-09T14:07:37Z - CPU: 58, MEM: 7954, TEMP: 42, POWER: 118
2024-08-09T14:07:38Z - CPU: 61, MEM: 8570, TEMP: 34, POWER: 73
2024-08-09T14:07:39Z - CPU: 66, MEM: 5099, TEMP: 74, POWER: 72
2024-08-09T14:07:40Z - CPU: 100, MEM: 27573, TEMP: 32, POWER: 95
2024-08-09T14:07:41Z - CPU: 89, MEM: 16627, TEMP: 43, POWER: 104
2024-08-09T14:07:42Z - CPU: 65, MEM: 25350, TEMP: 87, POWER: 108
2024-08-09T14:07:43Z - CPU: 88, MEM: 4418, TEMP: 49, POWER: 120
2024-08-09T14:07:44Z - CPU: 69, MEM: 11238, TEMP: 84, POWER: 92
2024-08-09T14:07:45Z - CPU: 97, MEM: 29010, TEMP: 35, POWER: 119
2024-08-09T14:07:46Z - CPU: 94, MEM: 7028, TEMP: 70, POWER: 102
2024-08-09T14:07:47Z - CPU: 73, MEM: 29060, TEMP: 74, POWER: 103
2024-08-09T14:07:48Z - CPU: 65, MEM: 8689, TEMP: 52, POWER: 83
2024-08-09T14:07:49Z - CPU: 74, MEM: 30875, TEMP: 86, POWER: 40
2024-08-09T14:07:50Z - CPU: 58, MEM: 17730, TEMP: 66, POWER: 72
2024-08-09T14:07:51Z - CPU: 32, MEM: 1598, TEMP: 65, POWER: 64
2024-08-09T14:07:52Z - CPU: 68, MEM: 11121, TEMP: 83, POWER: 120
2024-08-09T14:07:53Z - CPU: 14, MEM: 1403, TEMP: 80, POWER: 64
2024-08-09T14:07:54Z - CPU: 74, MEM: 13612, TEMP: 32, POWER: 114
2024-08-09T14:07:55Z - CPU: 59, MEM: 12095, TEMP: 48, POWER: 55
2024-08-09T14:07:56Z - CPU: 74, MEM: 10309, TEMP: 60, POWER: 76
2024-08-09T14:07:57Z - CPU: 17, MEM: 31967, TEMP: 80, POWER: 41
2024-08-09T14:07:58Z - CPU: 26, MEM: 27184, TEMP: 65, POWER: 40
2024-08-09T14:07:59Z - CPU: 26, MEM: 10898, TEMP: 81, POWER: 71
2024-08-09T14:08:00Z - CPU: 75, MEM: 19080, TEMP: 50, POWER: 62
2024-08-09T14:08:01Z - CPU: 29, MEM: 18933, TEMP: 57, POWER: 63
2024-08-09T14:08:02Z - CPU: 92, MEM: 23947, TEMP: 77, POWER: 112
2024-08-09T14:08:03Z - CPU: 39, MEM: 25733, TEMP: 58, POWER: 49
2024-08-09T14:08:04Z - CPU: 20, MEM: 26265, TEMP: 34, POWER: 68
2024-08-09T14:08:05Z - CPU: 80, MEM: 11816, TEMP: 76, POWER: 81
2024-08-09T14:08:06Z - CPU: 59, MEM: 21177, TEMP: 58, POWER: 47
2024-08-09T14:08:07Z - CPU: 83, MEM: 18341, TEMP: 66, POWER: 106
2024-08-09T14:08:08Z - CPU: 59, MEM: 17171, TEMP: 43, POWER: 90
2024-08-09T14:08:09Z - CPU: 32, MEM: 4391, TEMP: 80, POWER: 111
2024-08-09T14:08:10Z - CPU: 85, MEM: 10103, TEMP: 75, POWER: 57
2024-08-09T14:08:11Z - CPU: 23, MEM: 3263, TEMP: 60, POWER: 47
2024-08-09T14:08:12Z - CPU: 53, MEM: 26837, TEMP: 40, POWER: 55
2024-08-09T14:08:13Z - CPU: 56, MEM: 20703, TEMP: 73, POWER: 107
2024-08-09T14:08:14Z - CPU: 16, MEM: 9155, TEMP: 57, POWER: 96
2024-08-09T14:08:15Z - CPU: 61, MEM: 2783, TEMP: 72, POWER: 59
2024-08-09T14:08:16Z - CPU: 25, MEM: 29435, TEMP: 41, POWER: 95
2024-08-09T14:08:17Z - CPU: 31, MEM: 4475, TEMP: 74, POWER: 62
2024-08-09T14:08:18Z - CPU: 11, MEM: 18905, TEMP: 34, POWER: 57
2024-08-09T14:08:19Z - CPU: 80, MEM: 1875, TEMP: 61, POWER: 112
2024-08-09T14:08:20Z - CPU: 94, MEM: 24289, TEMP: 43, POWER: 92
2024-08-09T14:08:21Z - CPU: 43, MEM: 3434, TEMP: 45, POWER: 116
2024-08-09T14:08:22Z - CPU: 57, MEM: 9783, TEMP: 72, POWER: 83
2024-08-09T14:08:23Z - CPU: 31, MEM: 1448, TEMP: 45, POWER: 80
2024-08-09T14:08:24Z - CPU: 85, MEM: 23590, TEMP: 46, POWER: 67
2024-08-09T14:08:25Z - CPU: 34, MEM: 25944, TEMP: 42, POWER: 57
2024-08-09T14:08:26Z - CPU: 25, MEM: 8090, TEMP: 39, POWER: 94
2024-08-09T14:08:27Z - CPU: 97, MEM: 6059, TEMP: 53, POWER: 111
2024-08-09T14:08:28Z - CPU: 87, MEM: 7333, TEMP: 53, POWER: 78
2024-08-09T14:08:29Z - CPU: 91, MEM: 28723, TEMP: 58, POWER: 115
2024-08-09T14:08:30Z - CPU: 73, MEM: 18174, TEMP: 70, POWER: 109
2024-08-09T14:08:31Z - CPU: 63, MEM: 11624, TEMP: 38, POWER: 120
2024-08-09T14:08:32Z - CPU: 89, MEM: 9341, TEMP: 63, POWER: 82
2024-08-09T14:08:33Z - CPU: 85, MEM: 2854, TEMP: 68, POWER: 92
2024-08-09T14:08:34Z - CPU: 47, MEM: 10144, TEMP: 79, POWER: 57
2024-08-09T14:08:35Z - CPU: 63, MEM: 25901, TEMP: 53, POWER: 49
2024-08-09T14:08:36Z - CPU: 73, MEM: 6666, TEMP: 83, POWER: 92
2024-08-09T14:08:37Z - CPU: 63, MEM: 27040, TEMP: 76, POWER: 44
2024-08-09T14:08:38Z - CPU: 80, MEM: 5886, TEMP: 39, POWER: 98
2024-08-09T14:08:39Z - CPU: 97, MEM: 23431, TEMP: 54, POWER: 107
2024-08-09T14:08:40Z - CPU: 20, MEM: 5608, TEMP: 46, POWER: 116
2024-08-09T14:08:41Z - CPU: 86, MEM: 25934, TEMP: 76, POWER: 51
2024-08-09T14:08:42Z - CPU: 95, MEM: 1237, TEMP: 59, POWER: 69
2024-08-09T14:08:43Z - CPU: 26, MEM: 31555, TEMP: 34, POWER: 59
2024-08-09T14:08:44Z - CPU: 57, MEM: 29430, TEMP: 55, POWER: 93
2024-08-09T14:08:45Z - CPU: 44, MEM: 19995, TEMP: 87, POWER: 93
2024-08-09T14:08:46Z - CPU: 23, MEM: 19233, TEMP: 59, POWER: 86
2024-08-09T14:08:47Z - CPU: 72, MEM: 19821, TEMP: 87, POWER: 60
2024-08-09T14:08:48Z - CPU: 47, MEM: 7760, TEMP: 59, POWER: 100
2024-08-09T14:08:49Z - CPU: 25, MEM: 14902, TEMP: 58, POWER: 108
2024-08-09T14:08:50Z - CPU: 32, MEM: 1087, TEMP: 81, POWER: 42
2024-08-09T14:08:51Z - CPU: 34, MEM: 18772, TEMP: 46, POWER: 81
2024-08-09T14:08:52Z - CPU: 32, MEM: 26450, TEMP: 68, POWER: 108
2024-08-09T14:08:53Z - CPU: 39, MEM: 22027, TEMP: 57, POWER: 64
2024-08-09T14:08:54Z - CPU: 49, MEM: 15438, TEMP: 60, POWER: 110
2024-08-09T14:08:55Z - CPU: 49, MEM: 9347, TEMP: 66, POWER: 48
2024-08-09T14:08:56Z - CPU: 19, MEM: 20379, TEMP: 45, POWER: 75
2024-08-09T14:08:57Z - CPU: 15, MEM: 13383, TEMP: 32, POWER: 52
2024-08-09T14:08:58Z - CPU: 37, MEM: 1159, TEMP: 49, POWER: 85
2024-08-09T14:08:59Z - CPU: 55, MEM: 8903, TEMP: 84, POWER: 73
2024-08-09T14:09:00Z - CPU: 30, MEM: 23303, TEMP: 82, POWER: 115
2024-08-09T14:09:01Z - CPU: 80, MEM: 7640, TEMP: 85, POWER: 89
2024-08-09T14:09:02Z - CPU: 66, MEM: 26477, TEMP: 48, POWER: 67
2024-08-09T14:09:03Z - CPU: 33, MEM: 26159, TEMP: 87, POWER: 76
2024-08-09T14:09:04Z - CPU: 68, MEM: 24499, TEMP: 45, POWER: 120
2024-08-09T14:09:05Z - CPU: 14, MEM: 25065, TEMP: 82, POWER: 43
2024-08-09T14:09:06Z - CPU: 91, MEM: 5271, TEMP: 44, POWER: 96
2024-08-09T14:09:07Z - CPU: 17, MEM: 16134, TEMP: 75, POWER: 84
2024-08-09T14:09:08Z - CPU: 23, MEM: 22012, TEMP: 61, POWER: 118
2024-08-09T14:09:09Z - CPU: 49, MEM: 9705, TEMP: 80, POWER: 118
2024-08-09T14:09:10Z - CPU: 84, MEM: 28005, TEMP: 66, POWER: 45
2024-08-09T14:09:11Z - CPU: 24, MEM: 31706, TEMP: 68, POWER: 67
2024-08-09T14:09:12Z - CPU: 65, MEM: 10366, TEMP: 62, POWER: 51
2024-08-09T14:09:13Z - CPU: 87, MEM: 13701, TEMP: 66, POWER: 93
2024-08-09T14:09:14Z - CPU: 52, MEM: 29588, TEMP: 85, POWER: 76
2024-08-09T14:09:15Z - CPU: 37, MEM: 14712, TEMP: 50, POWER: 44
2024-08-09T14:09:16Z - CPU: 78, MEM: 1048, TEMP: 88, POWER: 42
2024-08-09T14:09:17Z - CPU: 29, MEM: 21160, TEMP: 56, POWER: 56
2024-08-09T14:09:18Z - CPU: 46, MEM: 4896, TEMP: 50, POWER: 53
2024-08-09T14:09:19Z - CPU: 78, MEM: 13037, TEMP: 70, POWER: 56
2024-08-09T14:09:20Z - CPU: 16, MEM: 10214, TEMP: 79, POWER: 51
2024-08-09T14:09:21Z - CPU: 53, MEM: 1409, TEMP: 58, POWER: 96
2024-08-09T14:09:22Z - CPU: 46, MEM: 29255, TEMP: 72, POWER: 106
2024-08-09T14:09:23Z - CPU: 65, MEM: 4485, TEMP: 50, POWER: 72
2024-08-09T14:09:24Z - CPU: 20, MEM: 13637, TEMP: 61, POWER: 79
2024-08-09T14:09:25Z - CPU: 14, MEM: 27772, TEMP: 34, POWER: 82
2024-08-09T14:09:26Z - CPU: 97, MEM: 16773, TEMP: 35, POWER: 85
2024-08-09T14:09:27Z - CPU: 64, MEM: 15566, TEMP: 35, POWER: 108
2024-08-09T14:09:28Z - CPU: 28, MEM: 1521, TEMP: 78, POWER: 89
2024-08-09T14:09:29Z - CPU: 23, MEM: 3143, TEMP: 76, POWER: 51
2024-08-09T14:09:30Z - CPU: 65, MEM: 2968, TEMP: 35, POWER: 100
2024-08-09T14:09:31Z - CPU: 95, MEM: 10901, TEMP: 37, POWER: 81
2024-08-09T14:09:32Z - CPU: 69, MEM: 23914, TEMP: 44, POWER: 52
2024-08-09T14:09:33Z - CPU: 49, MEM: 8141, TEMP: 83, POWER: 43
2024-08-09T14:09:34Z - CPU: 57, MEM: 1404, TEMP: 59, POWER: 83
2024-08-09T14:09:35Z - CPU: 68, MEM: 12007, TEMP: 71, POWER: 73
2024-08-09T14:09:36Z - CPU: 62, MEM: 30249, TEMP: 44, POWER: 78
2024-08-09T14:09:37Z - CPU: 49, MEM: 26685, TEMP: 69, POWER: 118
2024-08-09T14:09:38Z - CPU: 22, MEM: 24175, TEMP: 68, POWER: 74
2024-08-09T14:09:39Z - CPU: 37, MEM: 19472, TEMP: 42, POWER: 45
2024-08-09T14:09:40Z - CPU: 93, MEM: 5230, TEMP: 45, POWER: 93
2024-08-09T14:09:41Z - CPU: 96, MEM: 803, TEMP: 47, POWER: 97
2024-08-09T14:09:42Z - CPU: 25, MEM: 4077, TEMP: 65, POWER: 64
2024-08-09T14:09:43Z - CPU: 26, MEM: 2238, TEMP: 74, POWER: 90
2024-08-09T14:09:44Z - CPU: 75, MEM: 29909, TEMP: 79, POWER: 48
2024-08-09T14:09:45Z - CPU: 95, MEM: 7117, TEMP: 56, POWER: 76
2024-08-09T14:09:46Z - CPU: 19, MEM: 11700, TEMP: 79, POWER: 83
2024-08-09T14:09:47Z - CPU: 14, MEM: 8543, TEMP: 85, POWER: 107
2024-08-09T14:09:48Z - CPU: 82, MEM: 5691, TEMP: 72, POWER: 85
2024-08-09T14:09:49Z - CPU: 54, MEM: 30855, TEMP: 50, POWER: 41
2024-08-09T14:09:50Z - CPU: 40, MEM: 13760, TEMP: 62, POWER: 120
2024-08-09T14:09:51Z - CPU: 51, MEM: 5469, TEMP: 76, POWER: 102
2024-08-09T14:09:52Z - CPU: 74, MEM: 2493, TEMP: 83, POWER: 65
2024-08-09T14:09:53Z - CPU: 77, MEM: 3422, TEMP: 44, POWER: 64
2024-08-09T14:09:54Z - CPU: 14, MEM: 24655, TEMP: 69, POWER: 55
2024-08-09T14:09:55Z - CPU: 62, MEM: 14824, TEMP: 83, POWER: 100
2024-08-09T14:09:56Z - CPU: 32, MEM: 17080, TEMP: 59, POWER: 75
2024-08-09T14:09:57Z - CPU: 19, MEM: 27327, TEMP: 38, POWER: 84
2024-08-09T14:09:58Z - CPU: 70, MEM: 28637, TEMP: 82, POWER: 48
2024-08-09T14:09:59Z - CPU: 34, MEM: 10379, TEMP: 39, POWER: 113
2024-08-09T14:10:00Z - CPU: 77, MEM: 26313, TEMP: 34, POWER: 57
2024-08-09T14:10:01Z - CPU: 18, MEM: 1879, TEMP: 75, POWER: 46
2024-08-09T14:10:02Z - CPU: 95, MEM: 1863, TEMP: 38, POWER: 98
2024-08-09T14:10:03Z - CPU: 90, MEM: 2324, TEMP: 36, POWER: 109
2024-08-09T14:10:04Z - CPU: 77, MEM: 7629, TEMP: 77, POWER: 41
2024-08-09T14:10:05Z - CPU: 43, MEM: 4116, TEMP: 59, POWER: 54
2024-08-09T14:10:06Z - CPU: 16, MEM: 23341, TEMP: 42, POWER: 42
2024-08-09T14:10:07Z - CPU: 56, MEM: 24976, TEMP: 75, POWER: 53
2024-08-09T14:10:08Z - CPU: 35, MEM: 25057, TEMP: 58, POWER: 108
2024-08-09T14:10:09Z - CPU: 59, MEM: 14370, TEMP: 54, POWER: 111
2024-08-09T14:10:10Z - CPU: 65, MEM: 16168, TEMP: 35, POWER: 83
2024-08-09T14:10:11Z - CPU: 96, MEM: 26187, TEMP: 87, POWER: 73
2024-08-09T14:10:12Z - CPU: 74, MEM: 20322, TEMP: 62, POWER: 44
2024-08-09T14:10:13Z - CPU: 67, MEM: 2287, TEMP: 59, POWER: 65
2024-08-09T14:10:14Z - CPU: 63, MEM: 14486, TEMP: 69, POWER: 41
2024-08-09T14:10:15Z - CPU: 51, MEM: 18900, TEMP: 36, POWER: 68
2024-08-09T14:10:16Z - CPU: 17, MEM: 29933, TEMP: 88, POWER: 95
2024-08-09T14:10:17Z - CPU: 70, MEM: 12838, TEMP: 71, POWER: 75
2024-08-09T14:10:18Z - CPU: 48, MEM: 27957, TEMP: 47, POWER: 65
2024-08-09T14:10:19Z - CPU: 11, MEM: 3318, TEMP: 55, POWER: 100
2024-08-09T14:10:20Z - CPU: 27, MEM: 9055, TEMP: 44, POWER: 58
2024-08-09T14:10:21Z - CPU: 95, MEM: 22966, TEMP: 40, POWER: 79
2024-08-09T14:10:22Z - CPU: 83, MEM: 27905, TEMP: 33, POWER: 56
2024-08-09T14:10:23Z - CPU: 46, MEM: 20159, TEMP: 34, POWER: 101
2024-08-09T14:10:24Z - CPU: 12, MEM: 15829, TEMP: 58, POWER: 42
2024-08-09T14:10:25Z - CPU: 71, MEM: 27595, TEMP: 76, POWER: 50
2024-08-09T14:10:26Z - CPU: 88, MEM: 2135, TEMP: 67, POWER: 56
2024-08-09T14:10:27Z - CPU: 79, MEM: 7291, TEMP: 64, POWER: 62
2024-08-09T14:10:28Z - CPU: 27, MEM: 2476, TEMP: 70, POWER: 41
2024-08-09T14:10:29Z - CPU: 39, MEM: 27347, TEMP: 85, POWER: 115
2024-08-09T14:10:30Z - CPU: 23, MEM: 1910, TEMP: 85, POWER: 56
2024-08-09T14:10:31Z - CPU: 20, MEM: 16825, TEMP: 77, POWER: 88
2024-08-09T14:10:32Z - CPU: 41, MEM: 1184, TEMP: 51, POWER: 49
2024-08-09T14:10:33Z - CPU: 66, MEM: 16249, TEMP: 56, POWER: 83
2024-08-09T14:10:34Z - CPU: 73, MEM: 6426, TEMP: 74, POWER: 92
2024-08-09T14:10:35Z - CPU: 95, MEM: 6212, TEMP: 66, POWER: 98
2024-08-09T14:10:36Z - CPU: 97, MEM: 5682, TEMP: 80, POWER: 108
2024-08-09T14:10:37Z - CPU: 28, MEM: 2220, TEMP: 38, POWER: 40
2024-08-09T14:10:38Z - CPU: 79, MEM: 8830, TEMP: 85, POWER: 75
2024-08-09T14:10:39Z - CPU: 51, MEM: 22570, TEMP: 54, POWER: 76
2024-08-09T14:10:40Z - CPU: 61, MEM: 7386, TEMP: 78, POWER: 82
2024-08-09T14:10:41Z - CPU: 12, MEM: 27544, TEMP: 43, POWER: 59
2024-08-09T14:10:42Z - CPU: 10, MEM: 28865, TEMP: 50, POWER: 46
2024-08-09T14:10:43Z - CPU: 60, MEM: 26551, TEMP: 51, POWER: 66
2024-08-09T14:10:44Z - CPU: 33, MEM: 1782, TEMP: 44, POWER: 42
2024-08-09T14:10:45Z - CPU: 28, MEM: 25515, TEMP: 75, POWER: 95
2024-08-09T14:10:46Z - CPU: 70, MEM: 8544, TEMP: 37, POWER: 61
2024-08-09T14:10:47Z - CPU: 71, MEM: 11130, TEMP: 66, POWER: 59
2024-08-09T14:10:48Z - CPU: 32, MEM: 8902, TEMP: 32, POWER: 58
2024-08-09T14:10:49Z - CPU: 80, MEM: 4752, TEMP: 70, POWER: 53
2024-08-09T14:10:50Z - CPU: 17, MEM: 27671, TEMP: 86, POWER: 63
2024-08-09T14:10:51Z - CPU: 98, MEM: 22078, TEMP: 74, POWER: 40
2024-08-09T14:10:52Z - CPU: 77, MEM: 9604, TEMP: 59, POWER: 60
2024-08-09T14:10:53Z - CPU: 21, MEM: 4150, TEMP: 39, POWER: 90
2024-08-09T14:10:54Z - CPU: 28, MEM: 29412, TEMP: 61, POWER: 72
2024-08-09T14:10:55Z - CPU: 28, MEM: 14609, TEMP: 66, POWER: 71
2024-08-09T14:10:56Z - CPU: 60, MEM: 15918, TEMP: 73, POWER: 55
2024-08-09T14:10:57Z - CPU: 80, MEM: 15050, TEMP: 78, POWER: 92
2024-08-09T14:10:58Z - CPU: 40, MEM: 4611, TEMP: 41, POWER: 77
2024-08-09T14:10:59Z - CPU: 74, MEM: 4928, TEMP: 68, POWER: 101
2024-08-09T14:11:00Z - CPU: 68, MEM: 1058, TEMP: 75, POWER: 87
2024-08-09T14:11:01Z - CPU: 24, MEM: 1719, TEMP: 51, POWER: 88
2024-08-09T14:11:02Z - CPU: 23, MEM: 12273, TEMP: 38, POWER: 77
2024-08-09T14:11:03Z - CPU: 71, MEM: 25175, TEMP: 69, POWER: 85
2024-08-09T14:11:04Z - CPU: 60, MEM: 16635, TEMP: 37, POWER: 92
2024-08-09T14:11:05Z - CPU: 30, MEM: 20140, TEMP: 33, POWER: 113
2024-08-09T14:11:06Z - CPU: 68, MEM: 3436, TEMP: 62, POWER: 51
2024-08-09T14:11:07Z - CPU: 66, MEM: 12837, TEMP: 70, POWER: 108
2024-08-09T14:11:08Z - CPU: 26, MEM: 16535, TEMP: 88, POWER: 83
2024-08-09T14:11:09Z - CPU: 72, MEM: 9109, TEMP: 34, POWER: 40
2024-08-09T14:11:10Z - CPU: 41, MEM: 5489, TEMP: 79, POWER: 114
2024-08-09T14:11:11Z - CPU: 11, MEM: 27829, TEMP: 39, POWER: 77
2024-08-09T14:11:12Z - CPU: 82, MEM: 8467, TEMP: 38, POWER: 101
2024-08-09T14:11:13Z - CPU: 66, MEM: 7327, TEMP: 60, POWER: 46
2024-08-09T14:11:14Z - CPU: 98, MEM: 11580, TEMP: 44, POWER: 58
2024-08-09T14:11:15Z - CPU: 81, MEM: 10836, TEMP: 77, POWER: 84
2024-08-09T14:11:16Z - CPU: 10, MEM: 8909, TEMP: 57, POWER: 114
2024-08-09T14:11:17Z - CPU: 29, MEM: 10040, TEMP: 64, POWER: 109
2024-08-09T14:11:18Z - CPU: 97, MEM: 1099, TEMP: 64, POWER: 57
2024-08-09T14:11:19Z - CPU: 58, MEM: 1968, TEMP: 46, POWER: 43
2024-08-09T14:11:20Z - CPU: 100, MEM: 30816, TEMP: 61, POWER: 45
2024-08-09T14:11:21Z - CPU: 83, MEM: 22284, TEMP: 33, POWER: 43
2024-08-09T14:11:22Z - CPU: 72, MEM: 25690, TEMP: 79, POWER: 91
2024-08-09T14:11:23Z - CPU: 51, MEM: 22327, TEMP: 59, POWER: 69
2024-08-09T14:11:24Z - CPU: 99, MEM: 5802, TEMP: 40, POWER: 83
2024-08-09T14:11:25Z - CPU: 80, MEM: 13832, TEMP: 65, POWER: 74
2024-08-09T14:11:26Z - CPU: 36, MEM: 1926, TEMP: 38, POWER: 92
2024-08-09T14:11:27Z - CPU: 50, MEM: 11860, TEMP: 71, POWER: 107
2024-08-09T14:11:28Z - CPU: 12, MEM: 1225, TEMP: 40, POWER: 48
2024-08-09T14:11:29Z - CPU: 70, MEM: 5209, TEMP: 66, POWER: 110
2024-08-09T14:11:30Z - CPU: 30, MEM: 18862, TEMP: 51, POWER: 49
